Time stamp,AC-power 1,AC-power 2,AC-power 3,Sum, 24 kW PV plant
2016-05-09 19:30:00,30,28,45,103,618
2016-05-09 19:40:00,27,23,42,92,552
2016-05-09 19:50:00,21,21,39,81,486
2016-05-09 20:00:00,19,16,34,69,414
2016-05-09 20:10:00,14,12,30,56,336
2016-05-09 20:20:00,13,11,17,41,246
2016-05-09 20:30:00,8,7,9,24,144
2016-05-09 20:40:00,3,3,5,11,66
2016-05-09 20:50:00,0,0,0,0,0
2016-05-09 21:00:00,0,0,0,0,0
2016-05-09 21:10:00,0,0,0,0,0
2016-05-09 21:20:00,0,0,0,0,0
2016-05-10 04:40:00,0,0,0,0,0
2016-05-10 04:50:00,0,0,0,0,0
2016-05-10 05:00:00,0,0,0,0,0
2016-05-10 05:10:00,0,0,0,0,0
2016-05-10 05:20:00,0,0,0,0,0
2016-05-10 05:30:00,2,2,3,7,42
2016-05-10 05:40:00,4,3,7,14,84
2016-05-10 05:50:00,8,2,10,20,120
2016-05-10 06:00:00,11,4,14,29,174
2016-05-10 06:10:00,15,13,24,52,312
2016-05-10 06:20:00,29,16,45,90,540
2016-05-10 06:30:00,35,31,42,108,648
2016-05-10 06:40:00,31,28,51,110,660
2016-05-10 06:50:00,19,66,76,161,966
2016-05-10 07:00:00,46,57,72,175,1050
2016-05-10 07:10:00,50,68,80,198,1188
2016-05-10 07:20:00,71,81,87,239,1434
2016-05-10 07:30:00,104,93,136,333,1998
2016-05-10 07:40:00,116,138,180,434,2604
2016-05-10 07:50:00,162,58,223,443,2658
2016-05-10 08:00:00,219,114,202,535,3210
2016-05-10 08:10:00,235,199,211,645,3870
2016-05-10 08:20:00,246,168,162,576,3456
2016-05-10 08:30:00,303,150,122,575,3450
2016-05-10 08:40:00,318,169,131,618,3708
2016-05-10 08:50:00,285,251,252,788,4728
2016-05-10 09:00:00,489,468,468,1425,8550
2016-05-10 09:10:00,595,572,574,1741,10446
2016-05-10 09:20:00,640,615,617,1872,11232
2016-05-10 09:30:00,688,659,661,2008,12048
2016-05-10 09:40:00,675,650,654,1979,11874
2016-05-10 09:50:00,697,674,682,2053,12318
2016-05-10 10:00:00,787,765,775,2327,13962
2016-05-10 10:10:00,840,820,826,2486,14916
2016-05-10 10:20:00,859,838,845,2542,15252
2016-05-10 10:30:00,886,862,872,2620,15720
2016-05-10 10:40:00,897,878,888,2663,15978
2016-05-10 10:50:00,917,893,918,2728,16368
2016-05-10 11:00:00,936,909,931,2776,16656
2016-05-10 11:10:00,957,938,956,2851,17106
2016-05-10 11:20:00,965,952,963,2880,17280
2016-05-10 11:30:00,983,962,981,2926,17556
2016-05-10 11:40:00,997,972,992,2961,17766
2016-05-10 11:50:00,999,980,997,2976,17856
2016-05-10 12:00:00,1008,989,1001,2998,17988
2016-05-10 12:10:00,1019,992,1000,3011,18066
2016-05-10 12:20:00,1018,999,1018,3035,18210
2016-05-10 12:30:00,1022,1004,1011,3037,18222
2016-05-10 12:40:00,1022,1004,1008,3034,18204
2016-05-10 12:50:00,1026,1004,1018,3048,18288
2016-05-10 13:00:00,1022,997,1011,3030,18180
2016-05-10 13:10:00,1023,997,1010,3030,18180
2016-05-10 13:20:00,1016,993,1006,3015,18090
2016-05-10 13:30:00,1014,991,1002,3007,18042
2016-05-10 13:40:00,1007,992,992,2991,17946
2016-05-10 13:50:00,1002,985,980,2967,17802
2016-05-10 14:00:00,983,972,982,2937,17622
2016-05-10 14:10:00,976,970,972,2918,17508
2016-05-10 14:20:00,961,950,962,2873,17238
2016-05-10 14:30:00,931,916,935,2782,16692
2016-05-10 14:40:00,914,896,911,2721,16326
2016-05-10 14:50:00,879,855,871,2605,15630
2016-05-10 15:00:00,832,809,827,2468,14808
2016-05-10 15:10:00,816,783,807,2406,14436
2016-05-10 15:20:00,778,747,768,2293,13758
2016-05-10 15:30:00,742,713,729,2184,13104
2016-05-10 15:40:00,715,687,704,2106,12636
2016-05-10 15:50:00,671,657,674,2002,12012
2016-05-10 16:00:00,636,609,627,1872,11232
2016-05-10 16:10:00,601,570,594,1765,10590
2016-05-10 16:20:00,571,536,565,1672,10032
2016-05-10 16:30:00,523,504,516,1543,9258
2016-05-10 16:40:00,491,470,484,1445,8670
2016-05-10 16:50:00,460,444,457,1361,8166
2016-05-10 17:00:00,415,403,416,1234,7404
2016-05-10 17:10:00,373,357,377,1107,6642
2016-05-10 17:20:00,351,332,347,1030,6180
2016-05-10 17:30:00,319,296,318,933,5598
2016-05-10 17:40:00,280,257,277,814,4884
2016-05-10 17:50:00,233,208,228,669,4014
2016-05-10 18:00:00,188,160,182,530,3180
2016-05-10 18:10:00,148,119,138,405,2430
2016-05-10 18:20:00,131,104,123,358,2148
2016-05-10 18:30:00,107,84,102,293,1758
2016-05-10 18:40:00,60,78,78,216,1296
2016-05-10 18:50:00,47,58,64,169,1014
2016-05-10 19:00:00,60,43,56,159,954
2016-05-10 19:10:00,49,38,56,143,858
2016-05-10 19:20:00,33,34,62,129,774
2016-05-10 19:30:00,32,33,49,114,684
2016-05-10 19:40:00,27,26,46,99,594
2016-05-10 19:50:00,30,18,37,85,510
2016-05-10 20:00:00,17,20,33,70,420
2016-05-10 20:10:00,16,16,22,54,324
2016-05-10 20:20:00,5,23,10,38,228
2016-05-10 20:30:00,7,8,7,22,132
2016-05-10 20:40:00,3,2,4,9,54
2016-05-10 20:50:00,0,0,0,0,0
2016-05-10 21:00:00,0,0,0,0,0
2016-05-10 21:10:00,0,0,0,0,0
2016-05-10 21:20:00,0,0,0,0,0
2016-05-11 04:40:00,0,0,0,0,0
2016-05-11 04:50:00,0,0,0,0,0
2016-05-11 05:00:00,0,0,0,0,0
2016-05-11 05:10:00,0,0,0,0,0
2016-05-11 05:20:00,0,0,0,0,0
2016-05-11 05:30:00,4,2,5,11,66
2016-05-11 05:40:00,9,5,15,29,174
2016-05-11 05:50:00,18,5,21,44,264
2016-05-11 06:00:00,22,10,26,58,348
2016-05-11 06:10:00,24,8,40,72,432
2016-05-11 06:20:00,22,21,42,85,510
2016-05-11 06:30:00,34,17,49,100,600
2016-05-11 06:40:00,33,28,52,113,678
2016-05-11 06:50:00,23,28,77,128,768
2016-05-11 07:00:00,37,50,56,143,858
2016-05-11 07:10:00,34,59,62,155,930
2016-05-11 07:20:00,44,39,59,142,852
2016-05-11 07:30:00,60,72,86,218,1308
2016-05-11 07:40:00,108,145,148,401,2406
2016-05-11 07:50:00,177,172,181,530,3180
2016-05-11 08:00:00,223,190,257,670,4020
2016-05-11 08:10:00,283,262,282,827,4962
2016-05-11 08:20:00,332,314,331,977,5862
2016-05-11 08:30:00,392,367,382,1141,6846
2016-05-11 08:40:00,440,413,429,1282,7692
2016-05-11 08:50:00,494,471,490,1455,8730
2016-05-11 09:00:00,557,527,550,1634,9804
2016-05-11 09:10:00,619,586,608,1813,10878
2016-05-11 09:20:00,669,641,654,1964,11784
2016-05-11 09:30:00,713,690,706,2109,12654
2016-05-11 09:40:00,752,739,748,2239,13434
2016-05-11 09:50:00,805,785,793,2383,14298
2016-05-11 10:00:00,830,811,823,2464,14784
2016-05-11 10:10:00,862,830,851,2543,15258
2016-05-11 10:20:00,891,856,875,2622,15732
2016-05-11 10:30:00,912,884,895,2691,16146
2016-05-11 10:40:00,935,912,914,2761,16566
2016-05-11 10:50:00,954,926,938,2818,16908
2016-05-11 11:00:00,974,946,961,2881,17286
2016-05-11 11:10:00,988,959,979,2926,17556
2016-05-11 11:20:00,1003,974,991,2968,17808
2016-05-11 11:30:00,1019,991,1010,3020,18120
2016-05-11 11:40:00,1036,1008,1027,3071,18426
2016-05-11 11:50:00,1049,1019,1036,3104,18624
2016-05-11 12:00:00,1058,1028,1043,3129,18774
2016-05-11 12:10:00,1061,1028,1046,3135,18810
2016-05-11 12:20:00,1069,1027,1048,3144,18864
2016-05-11 12:30:00,1071,1031,1050,3152,18912
2016-05-11 12:40:00,1062,1026,1044,3132,18792
2016-05-11 12:50:00,1043,1012,1026,3081,18486
2016-05-11 13:00:00,1062,1028,1046,3136,18816
2016-05-11 13:10:00,1051,1032,1048,3131,18786
2016-05-11 13:20:00,1039,1018,1034,3091,18546
2016-05-11 13:30:00,1037,1010,1030,3077,18462
2016-05-11 13:40:00,1040,1012,1026,3078,18468
2016-05-11 13:50:00,1028,998,1012,3038,18228
2016-05-11 14:00:00,1023,995,1014,3032,18192
2016-05-11 14:10:00,1024,992,1011,3027,18162
2016-05-11 14:20:00,992,965,980,2937,17622
2016-05-11 14:30:00,954,928,942,2824,16944
2016-05-11 14:40:00,935,912,921,2768,16608
2016-05-11 14:50:00,902,880,893,2675,16050
2016-05-11 15:00:00,867,843,858,2568,15408
2016-05-11 15:10:00,839,825,839,2503,15018
2016-05-11 15:20:00,816,788,803,2407,14442
2016-05-11 15:30:00,778,749,768,2295,13770
2016-05-11 15:40:00,750,717,743,2210,13260
2016-05-11 15:50:00,713,684,706,2103,12618
2016-05-11 16:00:00,653,623,649,1925,11550
2016-05-11 16:10:00,623,592,615,1830,10980
2016-05-11 16:20:00,597,558,584,1739,10434
2016-05-11 16:30:00,547,512,532,1591,9546
2016-05-11 16:40:00,518,491,508,1517,9102
2016-05-11 16:50:00,488,459,478,1425,8550
2016-05-11 17:00:00,449,414,434,1297,7782
2016-05-11 17:10:00,407,372,396,1175,7050
2016-05-11 17:20:00,375,343,367,1085,6510
2016-05-11 17:30:00,348,314,337,999,5994
2016-05-11 17:40:00,302,275,296,873,5238
2016-05-11 17:50:00,237,220,264,721,4326
2016-05-11 18:00:00,200,178,195,573,3438
2016-05-11 18:10:00,157,133,150,440,2640
2016-05-11 18:20:00,102,122,149,373,2238
2016-05-11 18:30:00,93,81,132,306,1836
2016-05-11 18:40:00,65,68,87,220,1320
2016-05-11 18:50:00,51,38,67,156,936
2016-05-11 19:00:00,44,34,68,146,876
2016-05-11 19:10:00,40,36,57,133,798
2016-05-11 19:20:00,43,25,53,121,726
2016-05-11 19:30:00,38,14,57,109,654
2016-05-11 19:40:00,38,10,49,97,582
2016-05-11 19:50:00,23,12,47,82,492
2016-05-11 20:00:00,24,8,36,68,408
2016-05-11 20:10:00,20,7,27,54,324
2016-05-11 20:20:00,13,13,14,40,240
2016-05-11 20:30:00,9,8,9,26,156
2016-05-11 20:40:00,4,3,6,13,78
2016-05-11 20:50:00,0,0,1,1,6
2016-05-11 21:00:00,0,0,0,0,0
2016-05-11 21:10:00,0,0,0,0,0
2016-05-11 21:20:00,0,0,0,0,0
2016-05-11 21:30:00,0,0,0,0,0
2016-05-12 04:40:00,0,0,0,0,0
2016-05-12 04:50:00,0,0,0,0,0
2016-05-12 05:00:00,0,0,0,0,0
2016-05-12 05:10:00,0,0,0,0,0
2016-05-12 05:20:00,3,2,4,9,54
2016-05-12 05:30:00,6,3,10,19,114
2016-05-12 05:40:00,12,4,15,31,186
2016-05-12 05:50:00,17,9,17,43,258
2016-05-12 06:00:00,23,5,27,55,330
2016-05-12 06:10:00,22,10,33,65,390
2016-05-12 06:20:00,25,11,45,81,486
2016-05-12 06:30:00,15,19,86,120,720
2016-05-12 06:40:00,25,28,74,127,762
2016-05-12 06:50:00,39,35,65,139,834
2016-05-12 07:00:00,36,35,70,141,846
2016-05-12 07:10:00,49,35,68,152,912
2016-05-12 07:20:00,38,35,70,143,858
2016-05-12 07:30:00,68,88,108,264,1584
2016-05-12 07:40:00,102,82,238,422,2532
2016-05-12 07:50:00,201,118,240,559,3354
2016-05-12 08:00:00,225,129,351,705,4230
2016-05-12 08:10:00,295,273,289,857,5142
2016-05-12 08:20:00,350,325,343,1018,6108
2016-05-12 08:30:00,403,386,403,1192,7152
2016-05-12 08:40:00,460,434,455,1349,8094
2016-05-12 08:50:00,519,494,510,1523,9138
2016-05-12 09:00:00,573,558,577,1708,10248
2016-05-12 09:10:00,641,615,632,1888,11328
2016-05-12 09:20:00,685,668,684,2037,12222
2016-05-12 09:30:00,733,717,726,2176,13056
2016-05-12 09:40:00,775,758,771,2304,13824
2016-05-12 09:50:00,829,804,820,2453,14718
2016-05-12 10:00:00,863,833,858,2554,15324
2016-05-12 10:10:00,894,867,889,2650,15900
2016-05-12 10:20:00,920,898,913,2731,16386
2016-05-12 10:30:00,942,923,931,2796,16776
2016-05-12 10:40:00,966,947,965,2878,17268
2016-05-12 10:50:00,981,957,976,2914,17484
2016-05-12 11:00:00,1012,986,999,2997,17982
2016-05-12 11:10:00,1021,1001,1015,3037,18222
2016-05-12 11:20:00,1036,1006,1026,3068,18408
2016-05-12 11:30:00,1049,1018,1042,3109,18654
2016-05-12 11:40:00,1057,1030,1054,3141,18846
2016-05-12 11:50:00,1060,1046,1070,3176,19056
2016-05-12 12:00:00,1067,1066,1083,3216,19296
2016-05-12 12:10:00,1081,1066,1084,3231,19386
2016-05-12 12:20:00,1086,1060,1079,3225,19350
2016-05-12 12:30:00,1096,1062,1088,3246,19476
2016-05-12 12:40:00,1100,1058,1085,3243,19458
2016-05-12 12:50:00,1105,1064,1090,3259,19554
2016-05-12 13:00:00,1108,1057,1094,3259,19554
2016-05-12 13:10:00,1104,1053,1093,3250,19500
2016-05-12 13:20:00,1103,1049,1086,3238,19428
2016-05-12 13:30:00,1081,1047,1076,3204,19224
2016-05-12 13:40:00,1075,1041,1075,3191,19146
2016-05-12 13:50:00,1063,1037,1069,3169,19014
2016-05-12 14:00:00,1060,1022,1059,3141,18846
2016-05-12 14:10:00,1044,1006,1048,3098,18588
2016-05-12 14:20:00,1014,973,1015,3002,18012
2016-05-12 14:30:00,983,958,993,2934,17604
2016-05-12 14:40:00,964,943,975,2882,17292
2016-05-12 14:50:00,927,901,930,2758,16548
2016-05-12 15:00:00,895,862,892,2649,15894
2016-05-12 15:10:00,872,835,866,2573,15438
2016-05-12 15:20:00,831,796,825,2452,14712
2016-05-12 15:30:00,792,756,789,2337,14022
2016-05-12 15:40:00,767,729,758,2254,13524
2016-05-12 15:50:00,731,700,725,2156,12936
2016-05-12 16:00:00,677,648,672,1997,11982
2016-05-12 16:10:00,645,614,642,1901,11406
2016-05-12 16:20:00,609,576,602,1787,10722
2016-05-12 16:30:00,566,533,560,1659,9954
2016-05-12 16:40:00,537,506,533,1576,9456
2016-05-12 16:50:00,503,473,497,1473,8838
2016-05-12 17:00:00,454,430,446,1330,7980
2016-05-12 17:10:00,409,382,404,1195,7170
2016-05-12 17:20:00,384,365,384,1133,6798
2016-05-12 17:30:00,351,332,350,1033,6198
2016-05-12 17:40:00,297,284,305,886,5316
2016-05-12 17:50:00,252,234,251,737,4422
2016-05-12 18:00:00,203,181,197,581,3486
2016-05-12 18:10:00,159,138,154,451,2706
2016-05-12 18:20:00,120,132,142,394,2364
2016-05-12 18:30:00,50,129,138,317,1902
2016-05-12 18:40:00,54,79,96,229,1374
2016-05-12 18:50:00,23,42,81,146,876
2016-05-12 19:00:00,33,10,62,105,630
2016-05-12 19:10:00,17,13,93,123,738
2016-05-12 19:20:00,31,30,49,110,660
2016-05-12 19:30:00,32,35,32,99,594
2016-05-12 19:40:00,35,13,43,91,546
2016-05-12 19:50:00,31,8,42,81,486
2016-05-12 20:00:00,28,9,34,71,426
2016-05-12 20:10:00,22,9,28,59,354
2016-05-12 20:20:00,12,11,20,43,258
2016-05-12 20:30:00,5,6,9,20,120
2016-05-12 20:40:00,2,1,2,5,30
2016-05-12 20:50:00,0,0,0,0,0
2016-05-12 21:00:00,0,0,0,0,0
2016-05-12 21:10:00,0,0,0,0,0
2016-05-12 21:20:00,0,0,0,0,0
2016-05-12 21:30:00,0,0,0,0,0
2016-05-13 04:30:00,0,0,0,0,0
2016-05-13 04:40:00,0,0,0,0,0
2016-05-13 04:50:00,0,0,0,0,0
2016-05-13 05:00:00,0,0,0,0,0
2016-05-13 05:10:00,0,0,0,0,0
2016-05-13 05:20:00,3,0,4,7,42
2016-05-13 05:30:00,6,2,8,16,96
2016-05-13 05:40:00,11,5,12,28,168
2016-05-13 05:50:00,20,5,18,43,258
2016-05-13 06:00:00,24,7,28,59,354
2016-05-13 06:10:00,25,11,39,75,450
2016-05-13 06:20:00,28,14,47,89,534
2016-05-13 06:30:00,38,15,51,104,624
2016-05-13 06:40:00,35,17,66,118,708
2016-05-13 06:50:00,45,25,62,132,792
2016-05-13 07:00:00,42,41,64,147,882
2016-05-13 07:10:00,44,62,59,165,990
2016-05-13 07:20:00,25,57,82,164,984
2016-05-13 07:30:00,69,106,121,296,1776
2016-05-13 07:40:00,87,180,171,438,2628
2016-05-13 07:50:00,171,167,230,568,3408
2016-05-13 08:00:00,246,222,240,708,4248
2016-05-13 08:10:00,298,274,292,864,5184
2016-05-13 08:20:00,352,327,344,1023,6138
2016-05-13 08:30:00,406,384,399,1189,7134
2016-05-13 08:40:00,457,435,449,1341,8046
2016-05-13 08:50:00,501,482,496,1479,8874
2016-05-13 09:00:00,475,457,468,1400,8400
2016-05-13 09:10:00,608,584,599,1791,10746
2016-05-13 09:20:00,688,656,675,2019,12114
2016-05-13 09:30:00,628,597,611,1836,11016
2016-05-13 09:40:00,707,672,687,2066,12396
2016-05-13 09:50:00,793,754,783,2330,13980
2016-05-13 10:00:00,819,790,813,2422,14532
2016-05-13 10:10:00,846,821,841,2508,15048
2016-05-13 10:20:00,898,875,895,2668,16008
2016-05-13 10:30:00,978,956,967,2901,17406
2016-05-13 10:40:00,811,790,799,2400,14400
2016-05-13 10:50:00,375,354,366,1095,6570
2016-05-13 11:00:00,600,569,590,1759,10554
2016-05-13 11:10:00,876,829,854,2559,15354
2016-05-13 11:20:00,778,748,763,2289,13734
2016-05-13 11:30:00,834,799,819,2452,14712
2016-05-13 11:40:00,846,823,830,2499,14994
2016-05-13 11:50:00,932,914,919,2765,16590
2016-05-13 12:00:00,1020,1000,1008,3028,18168
2016-05-13 12:10:00,1005,989,996,2990,17940
2016-05-13 12:20:00,1048,1020,1037,3105,18630
2016-05-13 12:30:00,928,907,926,2761,16566
2016-05-13 12:40:00,1041,1024,1042,3107,18642
2016-05-13 12:50:00,1021,1003,1018,3042,18252
2016-05-13 13:00:00,1022,1008,1025,3055,18330
2016-05-13 13:10:00,1037,1015,1011,3063,18378
2016-05-13 13:20:00,1014,1000,997,3011,18066
2016-05-13 13:30:00,1029,1009,1009,3047,18282
2016-05-13 13:40:00,922,903,914,2739,16434
2016-05-13 13:50:00,960,924,955,2839,17034
2016-05-13 14:00:00,993,963,995,2951,17706
2016-05-13 14:10:00,916,900,915,2731,16386
2016-05-13 14:20:00,922,903,926,2751,16506
2016-05-13 14:30:00,886,857,881,2624,15744
2016-05-13 14:40:00,665,646,661,1972,11832
2016-05-13 14:50:00,763,745,761,2269,13614
2016-05-13 15:00:00,822,801,819,2442,14652
2016-05-13 15:10:00,860,839,855,2554,15324
2016-05-13 15:20:00,775,749,765,2289,13734
2016-05-13 15:30:00,771,744,760,2275,13650
2016-05-13 15:40:00,742,716,733,2191,13146
2016-05-13 15:50:00,697,671,689,2057,12342
2016-05-13 16:00:00,650,634,649,1933,11598
2016-05-13 16:10:00,602,583,601,1786,10716
2016-05-13 16:20:00,518,493,513,1524,9144
2016-05-13 16:30:00,472,448,464,1384,8304
2016-05-13 16:40:00,573,546,565,1684,10104
2016-05-13 16:50:00,526,499,519,1544,9264
2016-05-13 17:00:00,453,426,449,1328,7968
2016-05-13 17:10:00,387,363,380,1130,6780
2016-05-13 17:20:00,347,323,340,1010,6060
2016-05-13 17:30:00,349,325,339,1013,6078
2016-05-13 17:40:00,303,280,293,876,5256
2016-05-13 17:50:00,225,202,218,645,3870
2016-05-13 18:00:00,192,169,185,546,3276
2016-05-13 18:10:00,163,142,158,463,2778
2016-05-13 18:20:00,112,129,153,394,2364
2016-05-13 18:30:00,74,119,131,324,1944
2016-05-13 18:40:00,47,84,92,223,1338
2016-05-13 18:50:00,26,40,78,144,864
2016-05-13 19:00:00,52,38,57,147,882
2016-05-13 19:10:00,59,40,61,160,960
2016-05-13 19:20:00,51,53,49,153,918
2016-05-13 19:30:00,28,40,71,139,834
2016-05-13 19:40:00,45,20,51,116,696
2016-05-13 19:50:00,20,47,34,101,606
2016-05-13 20:00:00,18,15,86,119,714
2016-05-13 20:10:00,30,33,68,131,786
2016-05-13 20:20:00,23,22,51,96,576
2016-05-13 20:30:00,17,19,33,69,414
2016-05-13 20:40:00,12,10,18,40,240
2016-05-13 20:50:00,5,5,7,17,102
2016-05-13 21:00:00,0,0,1,1,6
2016-05-13 21:10:00,0,0,0,0,0
2016-05-13 21:20:00,0,0,0,0,0
2016-05-13 21:30:00,0,0,0,0,0
2016-05-14 04:40:00,0,0,0,0,0
2016-05-14 04:50:00,0,0,0,0,0
2016-05-14 05:00:00,0,0,0,0,0
2016-05-14 05:10:00,0,0,0,0,0
2016-05-14 05:20:00,3,0,4,7,42
2016-05-14 05:30:00,10,4,16,30,180
2016-05-14 05:40:00,15,11,33,59,354
2016-05-14 05:50:00,21,14,36,71,426
2016-05-14 06:00:00,25,28,48,101,606
2016-05-14 06:10:00,28,32,66,126,756
2016-05-14 06:20:00,21,29,58,108,648
2016-05-14 06:30:00,20,26,64,110,660
2016-05-14 06:40:00,17,26,82,125,750
2016-05-14 06:50:00,26,66,89,181,1086
2016-05-14 07:00:00,20,95,109,224,1344
2016-05-14 07:10:00,42,62,95,199,1194
2016-05-14 07:20:00,54,67,81,202,1212
2016-05-14 07:30:00,74,121,157,352,2112
2016-05-14 07:40:00,67,182,170,419,2514
2016-05-14 07:50:00,103,147,185,435,2610
2016-05-14 08:00:00,229,203,228,660,3960
2016-05-14 08:10:00,289,260,285,834,5004
2016-05-14 08:20:00,344,313,335,992,5952
2016-05-14 08:30:00,413,386,409,1208,7248
2016-05-14 08:40:00,465,437,463,1365,8190
2016-05-14 08:50:00,536,506,536,1578,9468
2016-05-14 09:00:00,593,563,586,1742,10452
2016-05-14 09:10:00,648,615,641,1904,11424
2016-05-14 09:20:00,637,608,632,1877,11262
2016-05-14 09:30:00,723,689,712,2124,12744
2016-05-14 09:40:00,775,748,768,2291,13746
2016-05-14 09:50:00,782,756,773,2311,13866
2016-05-14 10:00:00,839,815,836,2490,14940
2016-05-14 10:10:00,810,778,799,2387,14322
2016-05-14 10:20:00,864,829,858,2551,15306
2016-05-14 10:30:00,925,885,917,2727,16362
2016-05-14 10:40:00,876,841,869,2586,15516
2016-05-14 10:50:00,919,880,912,2711,16266
2016-05-14 11:00:00,921,881,910,2712,16272
2016-05-14 11:10:00,956,919,955,2830,16980
2016-05-14 11:20:00,948,906,938,2792,16752
2016-05-14 11:30:00,924,887,920,2731,16386
2016-05-14 11:40:00,1061,1021,1051,3133,18798
2016-05-14 11:50:00,927,890,921,2738,16428
2016-05-14 12:00:00,191,165,184,540,3240
2016-05-14 12:10:00,581,553,572,1706,10236
2016-05-14 12:20:00,1207,1176,1196,3579,21474
2016-05-14 12:30:00,1147,1111,1138,3396,20376
2016-05-14 12:40:00,1134,1106,1132,3372,20232
2016-05-14 12:50:00,1097,1076,1098,3271,19626
2016-05-14 13:00:00,1047,1016,1051,3114,18684
2016-05-14 13:10:00,653,620,645,1918,11508
2016-05-14 13:20:00,1063,1033,1060,3156,18936
2016-05-14 13:30:00,1113,1098,1109,3320,19920
2016-05-14 13:40:00,1103,1086,1100,3289,19734
2016-05-14 13:50:00,1086,1065,1072,3223,19338
2016-05-14 14:00:00,1074,1046,1059,3179,19074
2016-05-14 14:10:00,1072,1051,1064,3187,19122
2016-05-14 14:20:00,1033,1004,1017,3054,18324
2016-05-14 14:30:00,1021,991,1007,3019,18114
2016-05-14 14:40:00,956,924,954,2834,17004
2016-05-14 14:50:00,947,914,944,2805,16830
2016-05-14 15:00:00,933,909,936,2778,16668
2016-05-14 15:10:00,861,848,853,2562,15372
2016-05-14 15:20:00,828,808,811,2447,14682
2016-05-14 15:30:00,801,773,791,2365,14190
2016-05-14 15:40:00,745,722,741,2208,13248
2016-05-14 15:50:00,741,718,737,2196,13176
2016-05-14 16:00:00,569,548,559,1676,10056
2016-05-14 16:10:00,641,616,636,1893,11358
2016-05-14 16:20:00,561,532,554,1647,9882
2016-05-14 16:30:00,385,358,378,1121,6726
2016-05-14 16:40:00,505,484,501,1490,8940
2016-05-14 16:50:00,508,489,502,1499,8994
2016-05-14 17:00:00,272,250,264,786,4716
2016-05-14 17:10:00,406,386,404,1196,7176
2016-05-14 17:20:00,361,338,362,1061,6366
2016-05-14 17:30:00,320,293,316,929,5574
2016-05-14 17:40:00,308,283,301,892,5352
2016-05-14 17:50:00,256,235,254,745,4470
2016-05-14 18:00:00,191,171,191,553,3318
2016-05-14 18:10:00,92,107,104,303,1818
2016-05-14 18:20:00,100,98,153,351,2106
2016-05-14 18:30:00,53,59,81,193,1158
2016-05-14 18:40:00,66,70,91,227,1362
2016-05-14 18:50:00,54,61,76,191,1146
2016-05-14 19:00:00,31,50,75,156,936
2016-05-14 19:10:00,22,49,76,147,882
2016-05-14 19:20:00,25,44,73,142,852
2016-05-14 19:30:00,29,23,66,118,708
2016-05-14 19:40:00,31,19,53,103,618
2016-05-14 19:50:00,25,23,43,91,546
2016-05-14 20:00:00,21,16,46,83,498
2016-05-14 20:10:00,17,11,41,69,414
2016-05-14 20:20:00,21,3,27,51,306
2016-05-14 20:30:00,11,3,14,28,168
2016-05-14 20:40:00,6,3,7,16,96
2016-05-14 20:50:00,1,2,2,5,30
2016-05-14 21:00:00,0,0,0,0,0
2016-05-14 21:10:00,0,0,0,0,0
2016-05-14 21:20:00,0,0,0,0,0
2016-05-14 21:30:00,0,0,0,0,0
2016-05-15 04:30:00,0,0,0,0,0
2016-05-15 04:40:00,0,0,0,0,0
2016-05-15 04:50:00,0,0,0,0,0
2016-05-15 05:00:00,0,0,0,0,0
2016-05-15 05:10:00,0,0,0,0,0
2016-05-15 05:20:00,6,2,6,14,84
2016-05-15 05:30:00,12,5,16,33,198
2016-05-15 05:40:00,16,10,33,59,354
2016-05-15 05:50:00,19,20,46,85,510
2016-05-15 06:00:00,21,24,47,92,552
2016-05-15 06:10:00,22,27,50,99,594
